"Name"	"Score"	"freq_up"
"RP11-89K21.1"	"RP11-89K21.1"	1	2
"KCNN1"	"KCNN1"	1	2
"RP11-134L10.1"	"RP11-134L10.1"	1	1
"DCLK2"	"DCLK2"	1	1
"SUGT1P"	"SUGT1P"	1	2
"GALNT10"	"GALNT10"	1	2
"CTD-2017D11.2"	"CTD-2017D11.2"	1	2
"Six3os1_1"	"Six3os1_1"	1	2
"HOTAIRM1"	"HOTAIRM1"	1	2
"HSD17B14"	"HSD17B14"	1	1
"ADD3-AS1"	"ADD3-AS1"	1	1
"RP11-148B6.1"	"RP11-148B6.1"	1	1
"ENPP7P11"	"ENPP7P11"	1	1
"RP11-536C12.1"	"RP11-536C12.1"	1	1
"AC016738.4"	"AC016738.4"	1	2
"RP11-57A1.1"	"RP11-57A1.1"	1	1
"SIGLEC10"	"SIGLEC10"	1	1
"RP1-315G1.3"	"RP1-315G1.3"	1	2
"CTB-47B11.3"	"CTB-47B11.3"	1	2
"CACNA2D4"	"CACNA2D4"	1	1
"RP11-696N14.1"	"RP11-696N14.1"	1	1
"NDUFA4L2"	"NDUFA4L2"	1	1
"ING4"	"ING4"	1	2
"RP11-709D24.6"	"RP11-709D24.6"	1	1
"MTND4LP30"	"MTND4LP30"	1	1
"MT-TH"	"MT-TH"	1	1
"RP11-365H22.2"	"RP11-365H22.2"	1	2
"ZNF493"	"ZNF493"	1	1
"TRIM74"	"TRIM74"	1	1
"AC005154.8"	"AC005154.8"	1	1
"RP11-146F11.1"	"RP11-146F11.1"	1	2
"SLC38A6"	"SLC38A6"	1	1
"CTC-435M10.12"	"CTC-435M10.12"	1	2
"ATP6AP1L"	"ATP6AP1L"	1	2
"RP11-644F5.10"	"RP11-644F5.10"	1	1
"CEL"	"CEL"	1	1
"PRRT1"	"PRRT1"	1	1
"MEX3A"	"MEX3A"	1	1
"RP5-1092A3.4"	"RP5-1092A3.4"	1	2
"RP11-250B2.3"	"RP11-250B2.3"	1	1
"HEXDC"	"HEXDC"	1	1
"TMEM74B"	"TMEM74B"	1	2
"RP11-111M22.4"	"RP11-111M22.4"	1	1
"SLC9A5"	"SLC9A5"	1	1
"RP11-44F14.7"	"RP11-44F14.7"	1	1
"RP11-313L6.2"	"RP11-313L6.2"	1	1
"RP11-345P4.7"	"RP11-345P4.7"	1	1
"RP3-486I3.7"	"RP3-486I3.7"	1	2
"RP11-133K1.11"	"RP11-133K1.11"	1	2
"CTD-2527I21.14"	"CTD-2527I21.14"	1	1
"LYRM9"	"LYRM9"	1	1
"PHC1"	"PHC1"	1	1
"CAPS2"	"CAPS2"	1	1
"GLI1"	"GLI1"	1	1
"RP11-513D5.5"	"RP11-513D5.5"	1	1
"HOXA4"	"HOXA4"	1	2
"DRD1"	"DRD1"	1	2
"MYH3"	"MYH3"	1	1
"SLC25A5P5"	"SLC25A5P5"	1	2
"AC093642.1"	"AC093642.1"	1	1
"MT-TL1"	"MT-TL1"	1	1
"TRIM45"	"TRIM45"	1	1
"HCG15"	"HCG15"	1	1
"DICER1-AS1"	"DICER1-AS1"	1	2
"BRICD5"	"BRICD5"	1	2
"GGA1"	"GGA1"	1	1
"C16orf86"	"C16orf86"	1	1
"RP5-855D21.2"	"RP5-855D21.2"	1	2
"AC007966.1"	"AC007966.1"	1	1
"RP11-126O1.5"	"RP11-126O1.5"	1	2
"RP11-583F2.1"	"RP11-583F2.1"	1	1
"RP11-263K19.4"	"RP11-263K19.4"	1	1
"SPRY1"	"SPRY1"	1	1
"RP11-506H20.1"	"RP11-506H20.1"	1	1
"SGK2"	"SGK2"	1	1
"CCDC114"	"CCDC114"	1	1
"CYP26B1"	"CYP26B1"	1	1
"MT-ND4L"	"MT-ND4L"	1	1
"PLCG1"	"PLCG1"	1	1
"INHBE"	"INHBE"	1	1
"HIST1H4K"	"HIST1H4K"	1	2
"CCDC191"	"CCDC191"	1	1
"BAALC"	"BAALC"	1	1
"AC139887.4"	"AC139887.4"	1	1
"CAP2"	"CAP2"	1	1
"TNS2"	"TNS2"	1	1
"RP11-689B22.2"	"RP11-689B22.2"	1	2
"SPRY4"	"SPRY4"	1	1
"RP11-6N17.2"	"RP11-6N17.2"	1	2
"RP11-977G19.5"	"RP11-977G19.5"	1	1
"ID2"	"ID2"	1	1
"SLC17A7"	"SLC17A7"	1	1
"RP11-303E16.8"	"RP11-303E16.8"	1	2
"C1GALT1C1L"	"C1GALT1C1L"	1	2
"PCOLCE-AS1"	"PCOLCE-AS1"	1	2
"FAM95C"	"FAM95C"	1	1
"MT-TL2"	"MT-TL2"	1	1
"SEMA6A"	"SEMA6A"	1	1
"AC068196.1"	"AC068196.1"	1	1
"LINC00950"	"LINC00950"	1	1
"RP11-981P6.1"	"RP11-981P6.1"	1	1
"C9orf139"	"C9orf139"	1	2
"RP11-172H24.4"	"RP11-172H24.4"	1	1
"LINC00202-1"	"LINC00202-1"	1	1
"AF064858.11"	"AF064858.11"	1	2
"RP11-333E1.1"	"RP11-333E1.1"	1	2
"ADCY10P1"	"ADCY10P1"	1	1
"KCNE5"	"KCNE5"	1	1
"SH3TC1"	"SH3TC1"	1	1
"SNED1"	"SNED1"	1	1
"ZNF211"	"ZNF211"	1	1
"RP3-400B16.1"	"RP3-400B16.1"	1	2
"SUCLA2-AS1"	"SUCLA2-AS1"	1	1
"MC1R"	"MC1R"	1	1
"PYY2"	"PYY2"	1	1
"CCDC92"	"CCDC92"	1	1
"FRAS1"	"FRAS1"	1	1
"RP11-33B1.1"	"RP11-33B1.1"	1	1
"CTD-2302E22.4"	"CTD-2302E22.4"	1	2
"CEP162"	"CEP162"	1	1
"ZMYND15"	"ZMYND15"	1	1
"CTC-524C5.2"	"CTC-524C5.2"	1	1
"THBS3"	"THBS3"	1	1
"FAM227A"	"FAM227A"	1	1
"AC005592.2"	"AC005592.2"	1	2
"CCDC159"	"CCDC159"	1	1
"MCF2L2"	"MCF2L2"	1	2
"GOLGA6L10"	"GOLGA6L10"	1	1
"HSF4"	"HSF4"	1	1
"RP11-467D6.1"	"RP11-467D6.1"	1	2
"ZNF224"	"ZNF224"	1	1
"AC090954.1"	"AC090954.1"	1	1
"RP11-460N20.7"	"RP11-460N20.7"	1	1
"NHS"	"NHS"	1	1
"ZNF846"	"ZNF846"	1	1
"AQP7P1"	"AQP7P1"	1	1
"RP11-93H24.3"	"RP11-93H24.3"	1	2
"HLA-H"	"HLA-H"	1	2
"ZNF32-AS1"	"ZNF32-AS1"	1	1
"KCNJ5"	"KCNJ5"	1	1
"RP11-44F21.3"	"RP11-44F21.3"	1	1
"RP11-81A22.4"	"RP11-81A22.4"	1	2
"FITM1"	"FITM1"	1	1
"SLC7A9"	"SLC7A9"	1	1
"TECTA"	"TECTA"	1	1
"ZSCAN16-AS1"	"ZSCAN16-AS1"	1	2
"RP11-511H23.2"	"RP11-511H23.2"	1	2
"POLR2F"	"POLR2F"	1	1
"CTB-113P19.5"	"CTB-113P19.5"	1	2
"KLHL31"	"KLHL31"	1	1
"PLD1"	"PLD1"	1	1
"NINL"	"NINL"	1	1
"MSI2"	"MSI2"	1	1
"ASB16"	"ASB16"	1	2
"RABL2A"	"RABL2A"	1	1
"EFNB3"	"EFNB3"	1	1
"ANKRD34A"	"ANKRD34A"	1	1
"RP11-1012E15.2"	"RP11-1012E15.2"	1	1
"MTND2P28"	"MTND2P28"	1	1
"PNPLA7"	"PNPLA7"	1	1
"CYP2D7"	"CYP2D7"	1	1
"KCNT1"	"KCNT1"	1	1
"RAD51-AS1"	"RAD51-AS1"	1	2
"TMEM110-MUSTN1"	"TMEM110-MUSTN1"	1	1
"TTC25"	"TTC25"	1	1
"SEC24B-AS1"	"SEC24B-AS1"	1	2
"CTB-129O4.1"	"CTB-129O4.1"	1	2
"TIA1"	"TIA1"	1	1
"PABPC1L"	"PABPC1L"	1	1
"ESRRAP2"	"ESRRAP2"	1	1
"PAQR8"	"PAQR8"	1	1
"RP11-383C6.2"	"RP11-383C6.2"	1	1
"CTD-2192J16.26"	"CTD-2192J16.26"	1	2
"RP11-399E6.4"	"RP11-399E6.4"	1	2
"AC130469.2"	"AC130469.2"	1	1
"STK33"	"STK33"	1	1
"RP11-15A1.8"	"RP11-15A1.8"	1	2
"MT-ND3"	"MT-ND3"	1	2
"APBB3"	"APBB3"	1	1
"ICA1L"	"ICA1L"	1	1
"LAMB1"	"LAMB1"	1	1
"ARL6IP4"	"ARL6IP4"	1	1
"DFNB59"	"DFNB59"	1	1
"RP3-467K16.4"	"RP3-467K16.4"	1	2
"RP11-24M17.4"	"RP11-24M17.4"	1	2
"POU3F1"	"POU3F1"	1	1
"C1QTNF3"	"C1QTNF3"	1	1
"RP11-7F17.8"	"RP11-7F17.8"	1	2
"ACP2"	"ACP2"	1	1
"RP5-966M1.6"	"RP5-966M1.6"	1	1
"GTF2H4"	"GTF2H4"	1	1
"NEIL1"	"NEIL1"	1	1
"ZNF804A"	"ZNF804A"	1	1
"ECHDC2"	"ECHDC2"	1	1
"ZMIZ1-AS1"	"ZMIZ1-AS1"	1	2
"RP11-131L12.4"	"RP11-131L12.4"	1	1
"FAM46C"	"FAM46C"	1	1
"RP11-848P1.9"	"RP11-848P1.9"	1	2
"KIF16B"	"KIF16B"	1	1
"CSRNP2"	"CSRNP2"	1	1
"OPHN1"	"OPHN1"	1	1
"ST3GAL3"	"ST3GAL3"	1	1
"SLC16A8"	"SLC16A8"	1	1
"RPL23AP25"	"RPL23AP25"	1	1
"HERC2P2"	"HERC2P2"	1	1
"RP11-981G7.6"	"RP11-981G7.6"	1	1
"AC073343.13"	"AC073343.13"	1	1
"RP11-459F6.3"	"RP11-459F6.3"	1	1
"RNF157"	"RNF157"	1	1
"MT-ND2"	"MT-ND2"	1	1
"RP11-131L12.3"	"RP11-131L12.3"	1	1
"GOLGA6L5P"	"GOLGA6L5P"	1	1
"CARNS1"	"CARNS1"	1	2
"PRDM7"	"PRDM7"	1	1
"IGSF9"	"IGSF9"	1	1
"RNU6-1053P"	"RNU6-1053P"	1	1
"SPATA9"	"SPATA9"	1	1
"KLF3-AS1"	"KLF3-AS1"	1	2
"COLQ"	"COLQ"	1	1
"C20orf96"	"C20orf96"	1	1
"CLEC2D"	"CLEC2D"	1	1
"RP11-134G8.7"	"RP11-134G8.7"	1	2
"KIZ-AS1"	"KIZ-AS1"	1	1
"CFAP58"	"CFAP58"	1	1
"DKKL1"	"DKKL1"	1	1
"LINC01089"	"LINC01089"	1	2
"GOLGA6L17P"	"GOLGA6L17P"	1	1
"CDRT15P1"	"CDRT15P1"	1	2
"KIAA0895L"	"KIAA0895L"	1	1
"COL4A6"	"COL4A6"	1	1
"FAM53A"	"FAM53A"	1	1
"TSPYL2"	"TSPYL2"	1	1
"BANK1"	"BANK1"	1	1
"ZFP2"	"ZFP2"	1	1
"ZNF192P1"	"ZNF192P1"	1	1
"C1RL"	"C1RL"	1	1
"RP11-264B17.3"	"RP11-264B17.3"	1	1
"RP11-10O17.1"	"RP11-10O17.1"	1	2
"RP11-261P13.6"	"RP11-261P13.6"	1	2
"TMPRSS6"	"TMPRSS6"	1	1
"RP5-827C21.6"	"RP5-827C21.6"	1	2
"RP11-297D21.4"	"RP11-297D21.4"	1	2
"CFAP44"	"CFAP44"	1	1
"RP13-128O4.3"	"RP13-128O4.3"	1	1
"RP11-295K2.3"	"RP11-295K2.3"	1	1
"MT-CO1"	"MT-CO1"	1	1
"RP11-356C4.5"	"RP11-356C4.5"	1	1
"NPHP3"	"NPHP3"	1	1
"CAPN3"	"CAPN3"	1	1
"ZNF259P1"	"ZNF259P1"	1	1
"DIRAS3"	"DIRAS3"	1	1
"FBN3"	"FBN3"	1	1
"AC012358.7"	"AC012358.7"	1	1
"TRIM73"	"TRIM73"	1	2
"RP4-742C19.12"	"RP4-742C19.12"	1	2
"SSPO"	"SSPO"	1	1
"SEPSECS-AS1"	"SEPSECS-AS1"	1	2
"LINC00634"	"LINC00634"	1	2
"RP11-830F9.5"	"RP11-830F9.5"	1	1
"TUBB3"	"TUBB3"	1	1
"DOC2A"	"DOC2A"	1	1
"CTD-2012K14.6"	"CTD-2012K14.6"	1	2
"RP11-54O7.1"	"RP11-54O7.1"	1	1
"RP11-95O2.5"	"RP11-95O2.5"	1	1
"RND2"	"RND2"	1	1
"RP11-757O6.1"	"RP11-757O6.1"	1	1
"CD37"	"CD37"	1	1
"RP11-13A1.1"	"RP11-13A1.1"	1	1
"CTD-2555K7.2"	"CTD-2555K7.2"	1	2
"RP11-48B3.4"	"RP11-48B3.4"	1	1
"TTLL6"	"TTLL6"	1	1
"RP11-21B21.4"	"RP11-21B21.4"	1	1
"RP11-2E11.9"	"RP11-2E11.9"	1	1
"RP11-258C19.7"	"RP11-258C19.7"	1	1
"XRCC4"	"XRCC4"	1	2
"RP11-421M1.8"	"RP11-421M1.8"	1	1
"ADAM19"	"ADAM19"	1	1
"RP11-615I2.2"	"RP11-615I2.2"	1	2
"PTCH2"	"PTCH2"	1	1
"RP11-495P10.3"	"RP11-495P10.3"	1	1
"CTC-338M12.5"	"CTC-338M12.5"	1	2
"NPIPP1"	"NPIPP1"	1	1
"ACCS"	"ACCS"	1	1
"RP11-274B21.10"	"RP11-274B21.10"	1	2
"RP11-159D12.8"	"RP11-159D12.8"	1	1
"BMS1P20"	"BMS1P20"	1	1
"AC015849.2"	"AC015849.2"	1	2
"MIR6859-3"	"MIR6859-3"	1	1
"BAIAP2L2"	"BAIAP2L2"	1	1
"MT-ATP6"	"MT-ATP6"	1	1
"ZBTB8B"	"ZBTB8B"	1	1
"PROCA1"	"PROCA1"	1	1
"CCDC151"	"CCDC151"	1	1
"TTC23L"	"TTC23L"	1	2
"SEMA6A-AS1"	"SEMA6A-AS1"	1	2
"LAG3"	"LAG3"	1	1
"PPP2R3B"	"PPP2R3B"	1	1
"ANKRD18DP"	"ANKRD18DP"	1	1
"SARDH"	"SARDH"	1	1
"RP11-66B24.2"	"RP11-66B24.2"	1	2
"MFAP1P1"	"MFAP1P1"	1	1
"ZNF362"	"ZNF362"	1	1
"RPS20P22"	"RPS20P22"	1	1
"TFPI2"	"TFPI2"	1	1
"RP11-967K21.1"	"RP11-967K21.1"	1	2
"FRMD4B"	"FRMD4B"	1	1
"ARAP3"	"ARAP3"	1	1
"CYP19A1"	"CYP19A1"	1	1
"CORO2B"	"CORO2B"	1	2
"RP11-11M20.4"	"RP11-11M20.4"	1	2
"RP11-408A13.4"	"RP11-408A13.4"	1	1
"ATAT1"	"ATAT1"	1	1
"RP11-290F24.6"	"RP11-290F24.6"	1	2
"GNRH1"	"GNRH1"	1	1
"RP11-546J1.1"	"RP11-546J1.1"	1	2
"CCDC14"	"CCDC14"	1	1
"RP11-1114A5.4"	"RP11-1114A5.4"	1	2
"LRRC75B"	"LRRC75B"	1	1
"HMGA1P8"	"HMGA1P8"	1	1
"GLIDR"	"GLIDR"	1	1
"S100A1"	"S100A1"	1	1
"BRSK1"	"BRSK1"	1	1
"CTD-3065J16.9"	"CTD-3065J16.9"	1	2
"MTCP1"	"MTCP1"	1	1
"TEX29"	"TEX29"	1	2
"ZNF862"	"ZNF862"	1	1
"PKD2"	"PKD2"	1	1
"RP11-909N17.2"	"RP11-909N17.2"	1	1
"AC114730.11"	"AC114730.11"	1	1
"RP11-506H21.5"	"RP11-506H21.5"	1	1
"RP11-367N14.3"	"RP11-367N14.3"	1	1
"RP11-159F24.6"	"RP11-159F24.6"	1	1
"ANKRD19P"	"ANKRD19P"	1	1
"SYT5"	"SYT5"	1	1
"RP11-793H13.10"	"RP11-793H13.10"	1	1
"FBF1"	"FBF1"	1	1
"MST1P2"	"MST1P2"	1	1
"RP11-108L7.14"	"RP11-108L7.14"	1	2
"RP11-680G24.6"	"RP11-680G24.6"	1	1
"CD302"	"CD302"	1	2
"CDKN2B"	"CDKN2B"	1	1
"LA16c-313F4.1"	"LA16c-313F4.1"	1	1
"MT-CO3"	"MT-CO3"	1	1
"PLEKHD1"	"PLEKHD1"	1	1
"SLAMF8"	"SLAMF8"	1	2
"NAPSA"	"NAPSA"	1	1
"HLA-DMB"	"HLA-DMB"	1	1
"RERE"	"RERE"	1	1
"RP11-171I2.3"	"RP11-171I2.3"	1	2
"STX16"	"STX16"	1	1
"ARSJ"	"ARSJ"	1	1
"RP11-642C5.1"	"RP11-642C5.1"	1	1
"ADSSL1"	"ADSSL1"	1	1
"DNASE1"	"DNASE1"	1	2
"ZNF32-AS2"	"ZNF32-AS2"	1	1
"CYP2D6"	"CYP2D6"	1	1
"CDHR2"	"CDHR2"	1	2
"NEK3"	"NEK3"	1	1
"CYP4F25P"	"CYP4F25P"	1	1
"RP11-1099M24.8"	"RP11-1099M24.8"	1	1
"CTC-241N9.1"	"CTC-241N9.1"	1	2
"DLGAP1-AS2"	"DLGAP1-AS2"	1	2
"RP11-358L22.3"	"RP11-358L22.3"	1	1
"NPIPA1"	"NPIPA1"	1	1
"AGAP7P"	"AGAP7P"	1	1
"PRDX2P4"	"PRDX2P4"	1	2
"SCUBE2"	"SCUBE2"	1	1
"CSAD"	"CSAD"	1	1
"CEBPB-AS1"	"CEBPB-AS1"	1	2
"RP11-158H5.2"	"RP11-158H5.2"	1	1
"CD46P1"	"CD46P1"	1	1
"RUNDC3A-AS1"	"RUNDC3A-AS1"	1	1
"RP11-848G14.5"	"RP11-848G14.5"	1	1
"EFCAB8"	"EFCAB8"	1	1
"CHRNE"	"CHRNE"	1	1
"RP1-152L7.5"	"RP1-152L7.5"	1	2
"HSD11B1L"	"HSD11B1L"	1	2
"AC010524.2"	"AC010524.2"	1	1
"CTD-3025N20.3"	"CTD-3025N20.3"	1	1
"RP11-415F23.4"	"RP11-415F23.4"	1	2
"C17orf107"	"C17orf107"	1	1
"RP11-384K6.8"	"RP11-384K6.8"	1	2
"CFAP46"	"CFAP46"	1	1
"RP11-143K11.7"	"RP11-143K11.7"	1	2
"PRR7-AS1"	"PRR7-AS1"	1	2
"RP5-894A10.2"	"RP5-894A10.2"	1	1
"MAP3K14-AS1"	"MAP3K14-AS1"	1	1
"HVCN1"	"HVCN1"	1	1
"TSSK3"	"TSSK3"	1	2
"NPPA"	"NPPA"	1	1
"QRICH2"	"QRICH2"	1	1
"SAMD14"	"SAMD14"	1	1
"RP11-477N3.1"	"RP11-477N3.1"	1	1
"RNU1-122P"	"RNU1-122P"	1	1
"RP5-1024N4.4"	"RP5-1024N4.4"	1	1
"FCHSD1"	"FCHSD1"	1	1
"IPO5P1"	"IPO5P1"	1	2
"IGLON5"	"IGLON5"	1	1
"RP11-195E2.1"	"RP11-195E2.1"	1	1
"RP11-496H1.1"	"RP11-496H1.1"	1	2
"RP11-455I9.1"	"RP11-455I9.1"	1	2
"RP11-212P7.2"	"RP11-212P7.2"	1	2
"RP11-383C5.3"	"RP11-383C5.3"	1	1
"CEND1"	"CEND1"	1	1
"SRP14-AS1"	"SRP14-AS1"	1	1
"COL7A1"	"COL7A1"	1	2
"A2M-AS1"	"A2M-AS1"	1	2
"RP11-94I2.4"	"RP11-94I2.4"	1	1
"CHMP4A"	"CHMP4A"	1	1
"WASH2P"	"WASH2P"	1	1
"RP11-473M20.11"	"RP11-473M20.11"	1	2
"SLC10A1"	"SLC10A1"	1	1
"CTA-204B4.2"	"CTA-204B4.2"	1	2
"RPS3AP54"	"RPS3AP54"	1	2
"NRBP2"	"NRBP2"	1	1
"ZSCAN30"	"ZSCAN30"	1	1
"LINC00705"	"LINC00705"	1	2
"RP11-468E2.5"	"RP11-468E2.5"	1	1
"ATP7B"	"ATP7B"	1	1
"RHOXF1"	"RHOXF1"	1	1
"SPEG"	"SPEG"	1	1
"RP11-355O1.11"	"RP11-355O1.11"	1	2
"CASP16P"	"CASP16P"	1	2
"RP11-282I1.1"	"RP11-282I1.1"	1	1
"NTRK1"	"NTRK1"	1	1
"SLC26A11"	"SLC26A11"	1	1
"FAM228B"	"FAM228B"	1	1
"MSRB3"	"MSRB3"	1	1
"MORN3"	"MORN3"	1	1
"ZNF37BP"	"ZNF37BP"	1	1
"AZIN1-AS1"	"AZIN1-AS1"	1	2
"DNAJC28"	"DNAJC28"	1	2
"TMEM94"	"TMEM94"	1	1
"TBX4"	"TBX4"	1	1
"CTC-490E21.11"	"CTC-490E21.11"	1	2
"ZNF425"	"ZNF425"	1	1
"RFPL3S"	"RFPL3S"	1	2
"LINC00282"	"LINC00282"	1	1
"COL18A1-AS1"	"COL18A1-AS1"	1	2
"RPP21"	"RPP21"	1	1
"VWCE"	"VWCE"	1	1
"NHEJ1"	"NHEJ1"	1	1
"INPP5J"	"INPP5J"	1	1
"ARIH2OS"	"ARIH2OS"	1	2
"LL0XNC01-7P3.1"	"LL0XNC01-7P3.1"	1	2
"LA16c-306A4.2"	"LA16c-306A4.2"	1	2
"LOH12CR2"	"LOH12CR2"	1	2
"RP11-265E18.1"	"RP11-265E18.1"	1	1
"ATP6V1G2"	"ATP6V1G2"	1	2
"FAM151B"	"FAM151B"	1	1
"DENND5B"	"DENND5B"	1	1
"AD000864.6"	"AD000864.6"	1	1
"RP11-192H23.8"	"RP11-192H23.8"	1	1
"SLC35E2"	"SLC35E2"	1	1
"CDC37P1"	"CDC37P1"	1	2
"HOXA5"	"HOXA5"	1	1
"CCS"	"CCS"	1	1
"RP11-37C7.3"	"RP11-37C7.3"	1	2
"AP001107.1"	"AP001107.1"	1	1
"DUX4L50"	"DUX4L50"	1	2
"VSIG10L"	"VSIG10L"	1	1
"RDH5"	"RDH5"	1	1
"FAM63A"	"FAM63A"	1	1
"HHATL"	"HHATL"	1	1
"STAC3"	"STAC3"	1	1
"RPSAP72"	"RPSAP72"	1	1
"RP11-522B15.3"	"RP11-522B15.3"	1	1
"AP001062.7"	"AP001062.7"	1	1
"NFE2"	"NFE2"	1	1
"PIGQ"	"PIGQ"	1	1
"MCOLN3"	"MCOLN3"	1	1
"RP11-511P7.5"	"RP11-511P7.5"	1	1
"ASB16-AS1"	"ASB16-AS1"	1	2
"CTD-2340E1.2"	"CTD-2340E1.2"	1	1
"SPRY4-IT1"	"SPRY4-IT1"	1	1
"PIWIL4"	"PIWIL4"	1	2
"XXbac-B444P24.10"	"XXbac-B444P24.10"	1	1
"CTC-232P5.1"	"CTC-232P5.1"	1	2
"SPATA20"	"SPATA20"	1	1
"LILRB3"	"LILRB3"	1	1
"RP1-80N2.3"	"RP1-80N2.3"	1	2
"RPL29P11"	"RPL29P11"	1	1
"RP3-449O17.1"	"RP3-449O17.1"	1	2
"RP11-600F24.7"	"RP11-600F24.7"	1	2
"HEXDC-IT1"	"HEXDC-IT1"	1	1
"RP11-185E8.2"	"RP11-185E8.2"	1	2
"RP11-6L6.4"	"RP11-6L6.4"	1	2
"CH507-528H12.1"	"CH507-528H12.1"	1	2
"LINC00894"	"LINC00894"	1	2
"TRG-AS1"	"TRG-AS1"	1	2
"C8orf44"	"C8orf44"	1	2
"HCG27"	"HCG27"	1	2
"KISS1R"	"KISS1R"	1	1
"PILRA"	"PILRA"	1	1
"RP1-199J3.7"	"RP1-199J3.7"	1	2
"AP000347.4"	"AP000347.4"	1	1
"RP11-216L13.19"	"RP11-216L13.19"	1	2
"RP11-155O18.6"	"RP11-155O18.6"	1	1
"CFP"	"CFP"	1	1
"CDH24"	"CDH24"	1	1
"MIR635"	"MIR635"	1	1
"RP11-295H24.5"	"RP11-295H24.5"	1	2
"RP11-667M19.9"	"RP11-667M19.9"	1	1
"ALS2CR11"	"ALS2CR11"	1	2
"KCNIP2"	"KCNIP2"	1	2
"BTBD11"	"BTBD11"	1	1
"SIX4"	"SIX4"	1	1
"ARSA"	"ARSA"	1	1
"CDK11A"	"CDK11A"	1	1
"RNU6-833P"	"RNU6-833P"	1	1
"KLRC3"	"KLRC3"	1	1
"RP11-799B12.1"	"RP11-799B12.1"	1	1
"PPP1R26-AS1"	"PPP1R26-AS1"	1	2
"AC008746.12"	"AC008746.12"	1	2
"KLF8"	"KLF8"	1	1
"MYLK4"	"MYLK4"	1	1
"AP000347.2"	"AP000347.2"	1	1
"DOK3"	"DOK3"	1	1
"COL20A1"	"COL20A1"	1	1
"PIK3R2"	"PIK3R2"	1	1
"AC092168.2"	"AC092168.2"	1	2
"RP3-508I15.21"	"RP3-508I15.21"	1	2
"RP11-82K18.2"	"RP11-82K18.2"	1	1
"ANKRD18A"	"ANKRD18A"	1	1
"AC009120.6"	"AC009120.6"	1	2
"TBXAS1"	"TBXAS1"	1	1
"IGBP1-AS1"	"IGBP1-AS1"	1	1
"CCNL2"	"CCNL2"	1	1
"RP11-77P6.2"	"RP11-77P6.2"	1	2
"RP11-408A13.3"	"RP11-408A13.3"	1	1
"RP11-158M2.3"	"RP11-158M2.3"	1	2
"FAM214A"	"FAM214A"	1	1
"LRRIQ1"	"LRRIQ1"	1	1
"RP13-942N8.1"	"RP13-942N8.1"	1	2
"TNNI3"	"TNNI3"	1	1
"RP11-196G11.2"	"RP11-196G11.2"	1	1
"RP11-353N14.5"	"RP11-353N14.5"	1	1
"C6orf3"	"C6orf3"	1	2
"RECK"	"RECK"	1	1
"IDUA"	"IDUA"	1	1
"KCNMB4"	"KCNMB4"	1	1
"MTND5P11"	"MTND5P11"	1	1
"URAHP"	"URAHP"	1	1
"PLEKHB1"	"PLEKHB1"	1	1
"CLHC1"	"CLHC1"	1	1
"TOLLIP-AS1"	"TOLLIP-AS1"	1	2
"RP11-448G15.3"	"RP11-448G15.3"	1	1
"CCDC74B"	"CCDC74B"	1	1
"PMS2P7"	"PMS2P7"	1	2
"DZANK1"	"DZANK1"	1	1
"CARF"	"CARF"	1	1
"RP11-211G3.3"	"RP11-211G3.3"	1	1
"RSPH4A"	"RSPH4A"	1	1
"AC018892.9"	"AC018892.9"	1	1
"RP3-508I15.10"	"RP3-508I15.10"	1	1
"TAS2R10"	"TAS2R10"	1	1
"RP3-439F8.1"	"RP3-439F8.1"	1	2
"IL11RA"	"IL11RA"	1	1
"ODF3B"	"ODF3B"	1	1
"CCDC30"	"CCDC30"	1	2
"SKOR1"	"SKOR1"	1	1
"RP11-159F24.3"	"RP11-159F24.3"	1	1
"ARHGEF3"	"ARHGEF3"	1	1
"RP13-516M14.1"	"RP13-516M14.1"	1	2
"FOXD3-AS1"	"FOXD3-AS1"	1	1
"LIME1"	"LIME1"	1	1
"ZNF599"	"ZNF599"	1	1
"PRAF2"	"PRAF2"	1	1
"HCG4P7"	"HCG4P7"	1	2
"FSCN3"	"FSCN3"	1	1
"PON1"	"PON1"	1	1
"RP11-608O21.1"	"RP11-608O21.1"	1	2
"AC074117.10"	"AC074117.10"	1	2
"TMPRSS11CP"	"TMPRSS11CP"	1	2
"GPR179"	"GPR179"	1	1
"PDCD4-AS1"	"PDCD4-AS1"	1	1
"ADAMTS13"	"ADAMTS13"	1	1
"FAM71F2"	"FAM71F2"	1	1
"COL9A3"	"COL9A3"	1	1
"TMEM234"	"TMEM234"	1	1
"MROH8"	"MROH8"	1	1
"CCDC180"	"CCDC180"	1	1
"RP11-767N6.7"	"RP11-767N6.7"	1	1
"CDK3"	"CDK3"	1	1
"RP11-315I20.1"	"RP11-315I20.1"	1	1
"CDC42EP5"	"CDC42EP5"	1	2
"DLL1"	"DLL1"	1	1
"TAS2R20"	"TAS2R20"	1	1
"NME9"	"NME9"	1	1
"CCDC106"	"CCDC106"	1	1
"NPAS2"	"NPAS2"	1	1
"RP4-751H13.5"	"RP4-751H13.5"	1	1
"GTF2IRD2"	"GTF2IRD2"	1	2
"RANBP17"	"RANBP17"	1	1
"CALCOCO1"	"CALCOCO1"	1	1
"ABCG1"	"ABCG1"	1	1
"KLRAP1"	"KLRAP1"	1	1
"AMH"	"AMH"	1	1
"SPAG8"	"SPAG8"	1	1
"CA11"	"CA11"	1	1
