"Name"	"Score"	"freq_dw"
"RNF152"	"RNF152"	0.574177894461286	1
"CNOT1"	"CNOT1"	0.574432722514099	1
"RP11-638I2.2"	"RP11-638I2.2"	0.574432722514099	2
"RP11-276H7.3"	"RP11-276H7.3"	0.578330258903821	2
"GBE1"	"GBE1"	0.578330258903821	2
"TRPV6"	"TRPV6"	0.578330258903821	2
"ARL4C"	"ARL4C"	0.582223617870159	1
"PTPRR"	"PTPRR"	0.582223617870159	1
"SMAD6"	"SMAD6"	0.585085243230409	1
"IDI1"	"IDI1"	0.58611280165302	1
"MALL"	"MALL"	0.58611280165302	1
"ATG101"	"ATG101"	0.589997812492308	3
"RP11-393I2.4"	"RP11-393I2.4"	0.593878652627929	1
"RARG"	"RARG"	0.593878652627929	1
"RP11-250B2.4"	"RP11-250B2.4"	0.593878652627929	1
"FAM222A-AS1"	"FAM222A-AS1"	0.597755324299788	2
"TMEM97"	"TMEM97"	0.597755324299788	3
"RNA5SP82"	"RNA5SP82"	0.597755324299788	1
"RP11-303E16.6"	"RP11-303E16.6"	0.597898980252836	1
"EPHA4"	"EPHA4"	0.597898980252836	1
"MMP20"	"MMP20"	0.60162782974779	1
"ZNF114"	"ZNF114"	0.60162782974779	1
"NTRK1"	"NTRK1"	0.605496171211841	1
"RAB3D"	"RAB3D"	0.605496171211841	2
"CTD-2047H16.2"	"CTD-2047H16.2"	0.609360350931847	1
"RP11-818F20.5"	"RP11-818F20.5"	0.61025911965288	1
"RP11-1060J15.4"	"RP11-1060J15.4"	0.613220371147712	1
"NRIP1"	"NRIP1"	0.613220371147712	1
"NOVA2"	"NOVA2"	0.617076234099341	1
"RPL15P3"	"RPL15P3"	0.617076234099341	1
"RP11-73M18.10"	"RP11-73M18.10"	0.617076234099341	1
"YBX1P1"	"YBX1P1"	0.62092794202664	1
"CRB3"	"CRB3"	0.62092794202664	1
"DUSP10"	"DUSP10"	0.62092794202664	1
"MOXD1"	"MOXD1"	0.622776869242669	2
"RP11-108F13.2"	"RP11-108F13.2"	0.624775497169514	2
"FOXL1"	"FOXL1"	0.624775497169514	1
"LGSN"	"LGSN"	0.628618901767869	2
"RNU1-134P"	"RNU1-134P"	0.628618901767869	1
"RP11-313D6.3"	"RP11-313D6.3"	0.63245815806161	1
"ERVH48-1"	"ERVH48-1"	0.63245815806161	1
"RP11-661A12.9"	"RP11-661A12.9"	0.63245815806161	1
"ESPNL"	"ESPNL"	0.636293268290641	3
"ARHGEF38"	"ARHGEF38"	0.636293268290641	1
"RP11-110I1.11"	"RP11-110I1.11"	0.636293268290641	2
"CTD-2527I21.5"	"CTD-2527I21.5"	0.638774502853401	1
"YBX1"	"YBX1"	0.64012423469487	1
"PTRF"	"PTRF"	0.64012423469487	2
"GNL3L"	"GNL3L"	0.64012423469487	2
"TRABD2A"	"TRABD2A"	0.6439510595142	1
"HEATR1"	"HEATR1"	0.6439510595142	1
"RP11-338K17.5"	"RP11-338K17.5"	0.644417622828409	1
"C9orf152"	"C9orf152"	0.644417622828409	2
"HSF2BP"	"HSF2BP"	0.647773744988537	1
"RP11-347E10.1"	"RP11-347E10.1"	0.647773744988537	1
"EPB41L1"	"EPB41L1"	0.651592293357786	1
"RP11-167P11.2"	"RP11-167P11.2"	0.651592293357786	1
"CTD-2292P10.4"	"CTD-2292P10.4"	0.655406706861853	1
"SLC7A5"	"SLC7A5"	0.655406706861853	2
"SERTAD4"	"SERTAD4"	0.655406706861853	1
"TMEM200A"	"TMEM200A"	0.659216987740643	1
"ANLN"	"ANLN"	0.659216987740643	1
"RP11-182J1.12"	"RP11-182J1.12"	0.659216987740643	1
"SNORA28"	"SNORA28"	0.663023138234061	1
"KLHL2P1"	"KLHL2P1"	0.663023138234061	2
"SATB1"	"SATB1"	0.666286186355925	1
"CCDC102B"	"CCDC102B"	0.666825160582012	1
"HNRNPLP2"	"HNRNPLP2"	0.670623057024403	2
"SNORA72"	"SNORA72"	0.670623057024403	2
"IFNL3P1"	"IFNL3P1"	0.670964799749224	1
"RNU6-282P"	"RNU6-282P"	0.672874225314115	2
"TMTC1"	"TMTC1"	0.674416829801137	1
"RPL13AP5"	"RPL13AP5"	0.674416829801137	1
"RP5-1071N3.1"	"RP5-1071N3.1"	0.678206481152121	1
"OR51B4"	"OR51B4"	0.678206481152121	2
"LL0XNC01-237H1.2"	"LL0XNC01-237H1.2"	0.678206481152121	1
"CCAT1"	"CCAT1"	0.678612899649187	1
"SLC5A5"	"SLC5A5"	0.68199201331726	1
"RP11-366L20.3"	"RP11-366L20.3"	0.68199201331726	1
"OMG"	"OMG"	0.684367076368836	1
"CD79B"	"CD79B"	0.685773428536458	1
"RP11-463O12.5"	"RP11-463O12.5"	0.685773428536458	1
"GRIP2"	"GRIP2"	0.689550729049622	1
"CTD-2302E22.5"	"CTD-2302E22.5"	0.689550729049622	1
"RP11-297N6.4"	"RP11-297N6.4"	0.690136634518174	1
"OR51B3P"	"OR51B3P"	0.690136634518174	1
"SNORA38B"	"SNORA38B"	0.693323917096656	1
"AC009950.2"	"AC009950.2"	0.693323917096656	1
"SAMD9"	"SAMD9"	0.697092994917467	1
"ASAP1"	"ASAP1"	0.697092994917467	1
"PRDM12"	"PRDM12"	0.700857964751959	1
"LONRF3"	"LONRF3"	0.700857964751959	1
"SLC7A2"	"SLC7A2"	0.700857964751959	2
"RP13-638C3.3"	"RP13-638C3.3"	0.704618828840037	2
"S100A11"	"S100A11"	0.704618828840037	1
"RP11-642A1.2"	"RP11-642A1.2"	0.704618828840037	1
"NOTUM"	"NOTUM"	0.708375589421607	1
"BCL2L1"	"BCL2L1"	0.708375589421607	1
"VDR"	"VDR"	0.708375589421607	2
"TLR3"	"TLR3"	0.712128248736574	3
"FAM157B"	"FAM157B"	0.712128248736574	2
"CASC19"	"CASC19"	0.715312843428697	1
"PACSIN1"	"PACSIN1"	0.715876809024843	1
"ALDH1A2"	"ALDH1A2"	0.715876809024843	1
"SNX8"	"SNX8"	0.71962127252632	1
"RP11-21M24.3"	"RP11-21M24.3"	0.71962127252632	1
"SLC1A3"	"SLC1A3"	0.722158510694642	2
"ICOSLG"	"ICOSLG"	0.72336164148091	1
"IGSF5"	"IGSF5"	0.72336164148091	1
"RP11-446N19.1"	"RP11-446N19.1"	0.72336164148091	1
"BRF2"	"BRF2"	0.727097918128519	2
"TIMP3"	"TIMP3"	0.727097918128519	1
"S100A16"	"S100A16"	0.730830104709051	2
"EMP1"	"EMP1"	0.730830104709051	3
"RP11-547D13.1"	"RP11-547D13.1"	0.734558203462412	1
"LIMA1"	"LIMA1"	0.734558203462412	1
"MIR100HG"	"MIR100HG"	0.738282216628507	2
"ANKRD37"	"ANKRD37"	0.738282216628507	2
"AC093642.1"	"AC093642.1"	0.738282216628507	1
"FGF2"	"FGF2"	0.742002146447242	1
"MRPS12"	"MRPS12"	0.742002146447242	2
"KDR"	"KDR"	0.742002146447242	1
"CTC-339F2.2"	"CTC-339F2.2"	0.742734864642044	1
"SP110"	"SP110"	0.744705535937532	2
"NXN"	"NXN"	0.745717995158521	1
"SULT2B1"	"SULT2B1"	0.745717995158521	1
"AL353644.3"	"AL353644.3"	0.746677777406635	1
"B3GALT1"	"B3GALT1"	0.748651584569542	1
"CLTB"	"CLTB"	0.749429765002251	1
"HSPA1B"	"HSPA1B"	0.749429765002251	1
"C2orf78"	"C2orf78"	0.753137458218336	1
"PFKP"	"PFKP"	0.753137458218336	1
"ENC1"	"ENC1"	0.753137458218336	1
"SEPT7P6"	"SEPT7P6"	0.756841077046681	1
"CTB-25B13.5"	"CTB-25B13.5"	0.756841077046681	1
"SNORD19"	"SNORD19"	0.756841077046681	2
"CGB2"	"CGB2"	0.760540623727193	2
"TRAP1"	"TRAP1"	0.760540623727193	1
"EIF4HP1"	"EIF4HP1"	0.760540623727193	1
"RENBP"	"RENBP"	0.764236100499776	1
"IL15RA"	"IL15RA"	0.764236100499776	1
"AKR7A2P1"	"AKR7A2P1"	0.764236100499776	1
"TP63"	"TP63"	0.764497869272476	2
"DLC1"	"DLC1"	0.764697322759799	1
"STEAP3-AS1"	"STEAP3-AS1"	0.767927509604335	1
"RP11-417O11.5"	"RP11-417O11.5"	0.767927509604335	1
"CHAD"	"CHAD"	0.767927509604335	1
"P2RX5-TAX1BP3"	"P2RX5-TAX1BP3"	0.771614853280777	2
"RASSF8"	"RASSF8"	0.771614853280777	1
"RP11-231N3.1"	"RP11-231N3.1"	0.775298133769005	2
"EIF4EP2"	"EIF4EP2"	0.775298133769005	2
"CCDC160"	"CCDC160"	0.775298133769005	1
"SCN4A"	"SCN4A"	0.778977353308927	1
"RP11-69L16.5"	"RP11-69L16.5"	0.778977353308927	1
"RP11-192H23.7"	"RP11-192H23.7"	0.778977353308927	1
"ETF1P2"	"ETF1P2"	0.780441778007972	2
"DBP"	"DBP"	0.782652514140445	1
"LINC01405"	"LINC01405"	0.782652514140445	3
"ACTG1"	"ACTG1"	0.786323618503467	1
"CICP16"	"CICP16"	0.786323618503467	1
"AC144836.1"	"AC144836.1"	0.789990668637898	1
"KIAA1217"	"KIAA1217"	0.789990668637898	1
"PSMC1"	"PSMC1"	0.793653666783642	2
"KB-318B8.7"	"KB-318B8.7"	0.793653666783642	1
"SH3GL3"	"SH3GL3"	0.794470977241975	2
"LA16c-380H5.5"	"LA16c-380H5.5"	0.797312615180605	2
"ALDH1A3"	"ALDH1A3"	0.797312615180605	1
"DTX3L"	"DTX3L"	0.797312615180605	1
"GAPDHP2"	"GAPDHP2"	0.800967516068692	1
"CTC-308K20.3"	"CTC-308K20.3"	0.800967516068692	2
"ACER2"	"ACER2"	0.800967516068692	2
"GRWD1"	"GRWD1"	0.804618371687809	1
"WBSCR28"	"WBSCR28"	0.804618371687809	1
"RPS11P5"	"RPS11P5"	0.808265184277861	1
"AL162759.1"	"AL162759.1"	0.808265184277861	1
"AP001052.1"	"AP001052.1"	0.811907956078753	1
"RP11-73O6.3"	"RP11-73O6.3"	0.811907956078753	1
"OAS3"	"OAS3"	0.812613292924542	1
"RP11-20O24.4"	"RP11-20O24.4"	0.81554668933039	1
"RP11-380G5.2"	"RP11-380G5.2"	0.81554668933039	1
"NRN1"	"NRN1"	0.819181386272679	1
"UNC5A"	"UNC5A"	0.819181386272679	3
"PAG1"	"PAG1"	0.822742191352368	1
"EIF4EBP1"	"EIF4EBP1"	0.822812049145523	3
"FAM196A"	"FAM196A"	0.824772175340179	1
"FAM207A"	"FAM207A"	0.826438680188827	2
"KRT9"	"KRT9"	0.826438680188827	2
"BMP6"	"BMP6"	0.830061281642501	1
"CDC42EP4"	"CDC42EP4"	0.830061281642501	1
"AP000692.9"	"AP000692.9"	0.830061281642501	1
"OSBPL10-AS1"	"OSBPL10-AS1"	0.833679855746445	1
"SLC25A23"	"SLC25A23"	0.833679855746445	1
"CTB-134F13.1"	"CTB-134F13.1"	0.833679855746445	2
"PRSS8"	"PRSS8"	0.837294404740567	1
"RP11-274E7.2"	"RP11-274E7.2"	0.837294404740567	2
"SMIM18"	"SMIM18"	0.840904930864771	1
"EEF1A2"	"EEF1A2"	0.840904930864771	1
"RP11-775D22.3"	"RP11-775D22.3"	0.844511436358963	1
"CTB-31O20.8"	"CTB-31O20.8"	0.848113923463049	1
"SNORD93"	"SNORD93"	0.848113923463049	1
"EFCAB12"	"EFCAB12"	0.848113923463049	1
"RSAD2"	"RSAD2"	0.851286915819039	2
"KLF3"	"KLF3"	0.851712394416931	1
"C10orf54"	"C10orf54"	0.851712394416931	2
"RP11-93B14.9"	"RP11-93B14.9"	0.855306851460519	2
"RP11-797A18.5"	"RP11-797A18.5"	0.855306851460519	3
"RP11-497H17.1"	"RP11-497H17.1"	0.858897296833716	1
"RP11-43F13.3"	"RP11-43F13.3"	0.862483732776427	1
"TAF4B"	"TAF4B"	0.862483732776427	1
"CTD-2231E14.8"	"CTD-2231E14.8"	0.862483732776427	1
"RP5-1077I2.3"	"RP5-1077I2.3"	0.866066161528558	2
"AP001205.1"	"AP001205.1"	0.866066161528558	3
"DIAPH2-AS1"	"DIAPH2-AS1"	0.869644585330013	1
"SLC16A3"	"SLC16A3"	0.869644585330013	1
"KIAA0196-AS1"	"KIAA0196-AS1"	0.869644585330013	1
"YBX1P10"	"YBX1P10"	0.8732190064207	1
"CXCL8"	"CXCL8"	0.8732190064207	1
"DNALI1"	"DNALI1"	0.87678942704052	1
"RP11-45A17.4"	"RP11-45A17.4"	0.87678942704052	1
"RP11-702B10.2"	"RP11-702B10.2"	0.878026889975263	1
"RP1-117O3.2"	"RP1-117O3.2"	0.880355849429382	1
"UBE2V1P2"	"UBE2V1P2"	0.880355849429382	2
"PTP4A3"	"PTP4A3"	0.880355849429382	2
"TLK2P1"	"TLK2P1"	0.883918275827191	1
"KRT17"	"KRT17"	0.883918275827191	2
"CAPN1"	"CAPN1"	0.887476708473851	1
"RP11-88H12.2"	"RP11-88H12.2"	0.887476708473851	1
"GFY"	"GFY"	0.891031149609269	1
"HYMAI"	"HYMAI"	0.891031149609269	1
"CPA4"	"CPA4"	0.891031149609269	1
"CTB-58E17.5"	"CTB-58E17.5"	0.894581601473347	2
"RP1-313I6.12"	"RP1-313I6.12"	0.894581601473347	2
"FAM3C"	"FAM3C"	0.898128066305994	2
"ID3"	"ID3"	0.901670546347111	2
"PADI2"	"PADI2"	0.905209043836608	2
"SHCBP1"	"SHCBP1"	0.905209043836608	1
"MED12L"	"MED12L"	0.905209043836608	1
"FTCDNL1"	"FTCDNL1"	0.907064384648145	2
"LINC00630"	"LINC00630"	0.908743561014389	1
"RP3-467K16.7"	"RP3-467K16.7"	0.912274100120358	3
"PHLPP1"	"PHLPP1"	0.912274100120358	1
"CPEB2"	"CPEB2"	0.912274100120358	1
"RP11-517C16.4"	"RP11-517C16.4"	0.91580066339442	2
"CTD-2647L4.4"	"CTD-2647L4.4"	0.91580066339442	1
"NBL1"	"NBL1"	0.919323253076481	1
"FAM96AP2"	"FAM96AP2"	0.922841871406447	2
"RP11-297D21.2"	"RP11-297D21.2"	0.925857538413983	1
"CELF3"	"CELF3"	0.926356520624222	1
"NHP2"	"NHP2"	0.926356520624222	2
"CSNK1G2-AS1"	"CSNK1G2-AS1"	0.929867202969713	2
"LINC00992"	"LINC00992"	0.929867202969713	2
"GCOM1"	"GCOM1"	0.929867202969713	1
"ARHGDIA"	"ARHGDIA"	0.933373920682826	1
"ABCG1"	"ABCG1"	0.933373920682826	1
"KCNG2"	"KCNG2"	0.936876676003464	1
"RP11-181C21.4"	"RP11-181C21.4"	0.936876676003464	1
"CABLES1"	"CABLES1"	0.936876676003464	2
"DAPK1"	"DAPK1"	0.938439225353904	1
"RP13-131K19.1"	"RP13-131K19.1"	0.940375471171531	1
"EPSTI1"	"EPSTI1"	0.94054020538008	1
"RNU6-1011P"	"RNU6-1011P"	0.943870308426935	1
"CCDC86"	"CCDC86"	0.943870308426935	2
"NRG1"	"NRG1"	0.947361190009581	1
"POLR1E"	"POLR1E"	0.947361190009581	1
"AC024060.1"	"AC024060.1"	0.947361190009581	1
"SYN1"	"SYN1"	0.950848118159374	1
"MRGPRF"	"MRGPRF"	0.950848118159374	1
"HAS2"	"HAS2"	0.950848118159374	1
"RP11-576C12.1"	"RP11-576C12.1"	0.951062117591709	1
"AC079135.1"	"AC079135.1"	0.954331095116217	2
"RGS16"	"RGS16"	0.95781012312002	2
"PCDHGA6"	"PCDHGA6"	0.95781012312002	2
"RP11-380B4.3"	"RP11-380B4.3"	0.964756341228118	1
"ESRRA"	"ESRRA"	0.964756341228118	1
"ST3GAL1"	"ST3GAL1"	0.964756341228118	1
"F5"	"F5"	0.965839613188554	1
"RP11-288L9.4"	"RP11-288L9.4"	0.967955065242868	1
"ARGFXP2"	"ARGFXP2"	0.968223535812223	2
"AC005624.2"	"AC005624.2"	0.971686790402908	3
"LSM12P1"	"LSM12P1"	0.971686790402908	1
"XPOTP1"	"XPOTP1"	0.971686790402908	1
"EIF3C"	"EIF3C"	0.974307894732127	2
"MARCKS"	"MARCKS"	0.975146107240078	1
"CLDN2"	"CLDN2"	0.975146107240078	1
"ITGBL1"	"ITGBL1"	0.976427647404616	2
"AC010967.2"	"AC010967.2"	0.976427647404616	1
"HOXA7"	"HOXA7"	0.978601488563635	1
"ZMAT1"	"ZMAT1"	0.978601488563635	1
"CTD-3126B10.2"	"CTD-3126B10.2"	0.982052936613489	1
"CDC6"	"CDC6"	0.982052936613489	1
"CGNL1"	"CGNL1"	0.982052936613489	1
"AC073869.1"	"AC073869.1"	0.985500453629541	1
"PPP1R3G"	"PPP1R3G"	0.985500453629541	1
"OASL"	"OASL"	0.985500453629541	1
"FBXO45"	"FBXO45"	0.988944041851699	3
"SMAD7"	"SMAD7"	0.988944041851699	3
"RP11-717D12.1"	"RP11-717D12.1"	0.992383703519867	3
"EFHD2"	"EFHD2"	0.992383703519867	1
"TMC1"	"TMC1"	0.992383703519867	1
"SMARCA2"	"SMARCA2"	0.993423594861055	1
"TMC3"	"TMC3"	0.995819440873951	2
"COL15A1"	"COL15A1"	0.995819440873951	1
"RP11-182J23.1"	"RP11-182J23.1"	0.999251256153855	1
"MDH2"	"MDH2"	0.999251256153855	1
"HPGD"	"HPGD"	0.999814162274796	1
"COX6B1P5"	"COX6B1P5"	1	1
"IL4I1"	"IL4I1"	1	1
"ITPK1-AS1"	"ITPK1-AS1"	1	2
"PKDREJ"	"PKDREJ"	1	1
"RP11-38L15.3"	"RP11-38L15.3"	1	2
"RP11-335G20.7"	"RP11-335G20.7"	1	1
"GPR173"	"GPR173"	1	1
"LINC01312"	"LINC01312"	1	1
"SERPING1"	"SERPING1"	1	1
"CDH22"	"CDH22"	1	1
"FHAD1"	"FHAD1"	1	1
"RP11-210K20.5"	"RP11-210K20.5"	1	1
"RP11-631M6.3"	"RP11-631M6.3"	1	1
"AC104383.1"	"AC104383.1"	1	1
"KCNQ3"	"KCNQ3"	1	1
"WISP2"	"WISP2"	1	1
"GAL3ST3"	"GAL3ST3"	1	2
"CFAP221"	"CFAP221"	1	1
"TLL1"	"TLL1"	1	1
"RP11-178A10.3"	"RP11-178A10.3"	1	2
"KCNK9"	"KCNK9"	1	1
"MORC2-AS1"	"MORC2-AS1"	1	1
"CYP1A1"	"CYP1A1"	1	1
"RNA5SP317"	"RNA5SP317"	1	1
"STRA6"	"STRA6"	1	2
"RP11-13N13.6"	"RP11-13N13.6"	1	1
"MIR941-1"	"MIR941-1"	1	1
"RP11-347H15.5"	"RP11-347H15.5"	1	1
"EHMT1-IT1"	"EHMT1-IT1"	1	1
"PTPN2P1"	"PTPN2P1"	1	1
"SHBG"	"SHBG"	1	1
"FTCD"	"FTCD"	1	1
"RP11-66N24.7"	"RP11-66N24.7"	1	2
"GAPDHP22"	"GAPDHP22"	1	1
"AC106801.1"	"AC106801.1"	1	1
"NPM1P26"	"NPM1P26"	1	2
"POU5F2"	"POU5F2"	1	1
"CTD-2223O18.1"	"CTD-2223O18.1"	1	1
"HCG20"	"HCG20"	1	1
"ACTBP11"	"ACTBP11"	1	1
"RP11-133N21.7"	"RP11-133N21.7"	1	1
"HTR7"	"HTR7"	1	1
"AK3P3"	"AK3P3"	1	1
"HLA-DOA"	"HLA-DOA"	1	1
"RP5-1184F4.5"	"RP5-1184F4.5"	1	1
"AL136303.1"	"AL136303.1"	1	2
"FAM92B"	"FAM92B"	1	1
"PRSS55"	"PRSS55"	1	3
"RNU6-623P"	"RNU6-623P"	1	1
"ZNF391"	"ZNF391"	1	1
"FDX1P1"	"FDX1P1"	1	1
"RP11-358B23.5"	"RP11-358B23.5"	1	1
"CASP10"	"CASP10"	1	1
"HLA-DRA"	"HLA-DRA"	1	1
"PLPPR3"	"PLPPR3"	1	1
"SLC7A5P1"	"SLC7A5P1"	1	1
"BHLHA15"	"BHLHA15"	1	1
"HSPE1P26"	"HSPE1P26"	1	1
"ATP5A1P10"	"ATP5A1P10"	1	3
"RP11-245P10.6"	"RP11-245P10.6"	1	1
"SYTL5"	"SYTL5"	1	1
"RP11-96D1.3"	"RP11-96D1.3"	1	1
"CTB-134H23.3"	"CTB-134H23.3"	1	1
"GSTA1"	"GSTA1"	1	2
"AP001439.2"	"AP001439.2"	1	1
"CTC-487M23.8"	"CTC-487M23.8"	1	1
"RNU1-106P"	"RNU1-106P"	1	1
"RP11-333O1.1"	"RP11-333O1.1"	1	2
"CTA-250D10.19"	"CTA-250D10.19"	1	3
"F10"	"F10"	1	1
"PRELP"	"PRELP"	1	1
"PDZD4"	"PDZD4"	1	1
"DMC1"	"DMC1"	1	1
"BARX2"	"BARX2"	1	1
"RP11-881M11.4"	"RP11-881M11.4"	1	1
"RP11-667M19.10"	"RP11-667M19.10"	1	1
"TCF21"	"TCF21"	1	1
"CH507-513H4.1"	"CH507-513H4.1"	1	1
"ISLR"	"ISLR"	1	1
"RP11-872D17.8"	"RP11-872D17.8"	1	1
"RP3-407E4.4"	"RP3-407E4.4"	1	1
"CD79A"	"CD79A"	1	1
"BUD31P2"	"BUD31P2"	1	2
"ANGPTL1"	"ANGPTL1"	1	1
"RP11-309M7.1"	"RP11-309M7.1"	1	1
"LINC01021"	"LINC01021"	1	1
"SAMD3"	"SAMD3"	1	1
"MB21D1"	"MB21D1"	1	2
"MEST"	"MEST"	1	2
"GOLGA2P8"	"GOLGA2P8"	1	3
"MYOZ3"	"MYOZ3"	1	1
"RP11-347C18.1"	"RP11-347C18.1"	1	1
"RP11-60L3.1"	"RP11-60L3.1"	1	1
"CYP24A1"	"CYP24A1"	1	1
"PTH1R"	"PTH1R"	1	2
"RNU7-18P"	"RNU7-18P"	1	1
"SPATC1L"	"SPATC1L"	1	2
"CDK4"	"CDK4"	1	1
"CLDN7"	"CLDN7"	1	2
"GADD45B"	"GADD45B"	1	1
"KCNQ4"	"KCNQ4"	1	1
"TUBB2B"	"TUBB2B"	1	2
"KRT32"	"KRT32"	1	1
"FGD6"	"FGD6"	1	1
"RPS2P46"	"RPS2P46"	1	2
"KAZN"	"KAZN"	1	3
"APOL6"	"APOL6"	1	1
"TRIM72"	"TRIM72"	1	2
"ZNF185"	"ZNF185"	1	1
"RP11-466A19.1"	"RP11-466A19.1"	1	1
"ITPRIPL2"	"ITPRIPL2"	1	1
"DCTPP1"	"DCTPP1"	1	1
"MB21D2"	"MB21D2"	1	1
"N4BP3"	"N4BP3"	1	1
"TMED1"	"TMED1"	1	1
"GABRD"	"GABRD"	1	1
"TGFA"	"TGFA"	1	2
"SLC7A1"	"SLC7A1"	1	1
"NCOA4"	"NCOA4"	1	1
"CTSL"	"CTSL"	1	1
"IL1RAP"	"IL1RAP"	1	2
"HPCAL4"	"HPCAL4"	1	1
"PITPNM3"	"PITPNM3"	1	1
"AC008440.10"	"AC008440.10"	1	1
"OSMR"	"OSMR"	1	1
"FAM132B"	"FAM132B"	1	1
"ATP1A3"	"ATP1A3"	1	2
"SYT8"	"SYT8"	1	1
"PTK6"	"PTK6"	1	2
"CASC8"	"CASC8"	1	1
"GATA3"	"GATA3"	1	2
"FLNB"	"FLNB"	1	1
"LINC00152"	"LINC00152"	1	1
"RPL7P50"	"RPL7P50"	1	1
"KLF6"	"KLF6"	1	2
"ABHD17C"	"ABHD17C"	1	2
"AC133644.2"	"AC133644.2"	1	1
"MTDH"	"MTDH"	1	1
"AC002066.1"	"AC002066.1"	1	1
"ANGPTL3"	"ANGPTL3"	1	2
"ELF4"	"ELF4"	1	1
"BNIP3"	"BNIP3"	1	1
"PSMD7"	"PSMD7"	1	1
"AK4P1"	"AK4P1"	1	2
"MRPL37"	"MRPL37"	1	1
"AREG"	"AREG"	1	1
"HBEGF"	"HBEGF"	1	2
"CKMT1A"	"CKMT1A"	1	1
"M6PR"	"M6PR"	1	1
"STOM"	"STOM"	1	1
"P4HA1"	"P4HA1"	1	1
"RP11-651P23.4"	"RP11-651P23.4"	1	1
"PCDHGB7"	"PCDHGB7"	1	3
"CTNNAL1"	"CTNNAL1"	1	1
"MRPS18A"	"MRPS18A"	1	1
"SIK1"	"SIK1"	1	1
"ZFP36"	"ZFP36"	1	1
"SETD7"	"SETD7"	1	2
"RP11-433M22.2"	"RP11-433M22.2"	1	1
"REXO4"	"REXO4"	1	1
"RPS5"	"RPS5"	1	1
"SLC24A4"	"SLC24A4"	1	2
"WNT9A"	"WNT9A"	1	1
"ALDOC"	"ALDOC"	1	2
"SNHG16"	"SNHG16"	1	1
"TFAP2C"	"TFAP2C"	1	2
"LDLR"	"LDLR"	1	1
"S100A2"	"S100A2"	1	1
"CAP1P2"	"CAP1P2"	1	1
"TSPAN8"	"TSPAN8"	1	1
"ARHGAP8"	"ARHGAP8"	1	1
"RP11-243J16.7"	"RP11-243J16.7"	1	3
"SLC25A5"	"SLC25A5"	1	1
"ANXA8L1"	"ANXA8L1"	1	1
"ATP8B1"	"ATP8B1"	1	1
"CDCP1"	"CDCP1"	1	1
"C6orf223"	"C6orf223"	1	1
"TMPRSS13"	"TMPRSS13"	1	1
"AP1M2"	"AP1M2"	1	1
"AC144530.1"	"AC144530.1"	1	1
"GAPDHP1"	"GAPDHP1"	1	1
"EIF4BP6"	"EIF4BP6"	1	2
"TUBA1C"	"TUBA1C"	1	1
"RALBP1"	"RALBP1"	1	3
"TUBA4A"	"TUBA4A"	1	1
"PAQR5"	"PAQR5"	1	3
"C15orf39"	"C15orf39"	1	1
"RP1-78B3.1"	"RP1-78B3.1"	1	1
"ALDOA"	"ALDOA"	1	2
"EEF2"	"EEF2"	1	1
"CA2"	"CA2"	1	1
"LYPD3"	"LYPD3"	1	1
"PGK1"	"PGK1"	1	3
"NOCT"	"NOCT"	1	1
"KIAA1671"	"KIAA1671"	1	1
"ANGPTL4"	"ANGPTL4"	1	1
"USP2-AS1"	"USP2-AS1"	1	1
"TNNI2"	"TNNI2"	1	1
"RP11-325K4.3"	"RP11-325K4.3"	1	1
"UBE2FP1"	"UBE2FP1"	1	1
"MBTPS2"	"MBTPS2"	1	2
"RP11-670E13.6"	"RP11-670E13.6"	1	1
"BAIAP2"	"BAIAP2"	1	1
"KRT8"	"KRT8"	1	1
"AC012360.6"	"AC012360.6"	1	1
"ZNF770"	"ZNF770"	1	1
"ACO2"	"ACO2"	1	2
"ATP6V0A4"	"ATP6V0A4"	1	1
"RP11-626H12.2"	"RP11-626H12.2"	1	1
"GPI"	"GPI"	1	2
"AF131216.6"	"AF131216.6"	1	1
"CST6"	"CST6"	1	1
"EID3"	"EID3"	1	1
"CDH1"	"CDH1"	1	1
"PNP"	"PNP"	1	1
"MORF4L1P1"	"MORF4L1P1"	1	2
"DHRS3"	"DHRS3"	1	1
"LIPA"	"LIPA"	1	1
"ANXA3"	"ANXA3"	1	1
"FXYD5"	"FXYD5"	1	1
"HK2"	"HK2"	1	1
"LRIG3"	"LRIG3"	1	1
"HRH1"	"HRH1"	1	1
"PTAFR"	"PTAFR"	1	1
"VCL"	"VCL"	1	1
"GALNT18"	"GALNT18"	1	1
"ADAMTS16"	"ADAMTS16"	1	3
"RTN4RL1"	"RTN4RL1"	1	1
"PKP2"	"PKP2"	1	2
"RP11-707O23.5"	"RP11-707O23.5"	1	1
"PROSER2-AS1"	"PROSER2-AS1"	1	2
"DSG2"	"DSG2"	1	2
"SH3PXD2A"	"SH3PXD2A"	1	1
"PDLIM1"	"PDLIM1"	1	1
"FAM131C"	"FAM131C"	1	1
"GAPDH"	"GAPDH"	1	2
"PTGER4"	"PTGER4"	1	1
"RP3-523K23.2"	"RP3-523K23.2"	1	3
"LCP1"	"LCP1"	1	1
"ENDOG"	"ENDOG"	1	1
"PITPNC1"	"PITPNC1"	1	1
"TOMM20P4"	"TOMM20P4"	1	1
"CSNK1A1"	"CSNK1A1"	1	1
"PRF1"	"PRF1"	1	1
"STK24"	"STK24"	1	1
